Generation,RBS,ORF,Terminator 
9425,7,33,24
9426,7,33,24
9427,8,33,24
9428,8,34,24
9429,8,35,24
9430,8,35,24
9431,8,34,24
9432,8,33,24
9433,8,33,25
9434,8,33,25
9435,8,34,25
9436,8,34,25
9437,9,34,25
9438,9,34,25
9439,9,33,25
9440,9,33,24
9441,9,32,24
9442,9,32,25
9443,9,32,26
9444,9,32,26
9445,8,32,26
9446,8,32,27
9447,8,32,27
9448,7,32,27
9449,7,32,27
9450,7,31,27
9451,7,32,27
9452,7,32,27
9453,7,32,27
9454,7,32,27
9455,7,32,26
9456,7,32,26
9457,7,32,26
9458,7,32,26
9459,7,33,26
9460,7,32,26
9461,7,33,26
9462,7,33,26
9463,7,32,26
9464,7,32,26
9465,7,32,26
9466,7,32,26
9467,7,32,26
9468,6,32,26
9469,5,32,26
9470,5,32,26
9471,5,32,26
9472,5,32,25
9473,5,32,25
9474,5,32,25
9475,5,32,25
9476,5,32,24
9477,5,32,24
9478,5,32,23
9479,5,32,23
9480,5,33,23
9481,5,33,23
9482,5,33,23
9483,4,33,23
9484,4,32,23
9485,4,31,23
9486,4,31,24
9487,4,31,24
9488,4,30,24
9489,4,29,24
9490,4,28,24
9491,4,29,24
9492,4,29,24
9493,4,29,24
9494,4,30,24
9495,4,30,24
9496,4,30,24
9497,4,30,24
9498,4,30,23
9499,4,30,23
9500,4,30,23
9501,4,30,22
9502,4,30,22
9503,4,30,22
9504,4,30,22
9505,4,30,23
9506,4,30,23
9507,4,29,23
9508,4,29,24
9509,4,28,24
9510,4,28,24
9511,4,28,24
9512,4,28,24
9513,4,29,24
9514,4,29,23
9515,4,29,23
9516,4,29,23
9517,4,28,23
9518,4,28,23
9519,4,28,23
9520,4,27,23
9521,4,27,24
9522,4,27,24
9523,4,27,25
9524,4,26,25
9525,4,26,25
9526,4,26,26
9527,4,26,26
9528,4,26,27
9529,4,26,27
9530,4,26,28
9531,4,26,28
9532,4,26,27
9533,4,26,27
9534,5,26,27
9535,5,26,27
9536,5,26,28
9537,5,25,28
9538,5,25,27
9539,5,25,27
9540,5,26,27
9541,5,26,28
9542,5,26,28
9543,5,25,28
9544,5,25,28
9545,5,26,28
9546,5,26,27
9547,5,26,27
9548,5,26,27
9549,5,27,27
9550,5,27,28
9551,5,28,28
9552,5,28,28
9553,5,28,29
9554,5,28,30
9555,5,28,30
9556,5,27,30
9557,5,27,31
9558,5,27,31
9559,5,27,31
9560,5,27,31
9561,5,27,31
9562,5,27,31
9563,5,27,30
9564,6,27,30
9565,6,27,30
9566,6,28,30
9567,6,29,30
9568,6,30,30
9569,6,30,30
9570,5,30,30
9571,5,30,29
9572,5,30,29
9573,5,30,29
9574,5,29,29
9575,5,29,29
9576,5,29,28
9577,5,29,27
9578,5,29,27
9579,5,29,27
9580,5,30,27
9581,5,29,27
9582,5,29,27
9583,5,29,27
9584,5,29,27
9585,5,29,27
9586,5,28,27
9587,5,27,27
9588,5,26,27
9589,5,26,27
9590,4,26,27
9591,4,26,27
9592,4,26,27
9593,4,26,27
9594,4,26,27
9595,4,27,27
9596,4,28,27
9597,4,28,27
9598,4,29,27
9599,4,29,28
9600,4,29,28
9601,4,29,28
9602,4,29,28
9603,4,29,28
9604,4,30,28
9605,4,31,28
9606,4,31,28
9607,4,31,29
9608,4,31,30
9609,4,30,30
9610,4,30,30
9611,4,30,30
9612,4,30,30
9613,4,31,30
9614,4,31,29
9615,4,31,28
9616,4,31,27
9617,4,32,27
9618,4,32,26
9619,4,33,26
9620,4,32,26
9621,4,32,26
9622,4,32,27
9623,4,32,27
9624,4,32,27
9625,4,32,27
9626,4,32,28
9627,4,32,27
9628,4,32,27
9629,4,32,27
9630,4,32,27
9631,4,33,27
9632,4,33,28
9633,4,34,28
9634,4,34,28
9635,4,35,28
9636,4,36,28
9637,4,37,28
9638,4,37,27
9639,4,37,27
9640,4,37,27
9641,4,37,27
9642,3,37,27
9643,3,37,26
9644,3,37,25
9645,3,37,25
9646,3,37,25
9647,3,37,25
9648,4,37,25
9649,4,37,25
9650,4,38,25
9651,4,38,25
9652,4,37,25
9653,4,37,25
9654,4,37,26
9655,4,36,26
9656,4,35,26
9657,4,35,26
9658,4,35,26
9659,4,36,26
9660,4,36,27
9661,4,35,27
9662,4,34,27
9663,4,34,27
9664,3,34,27
9665,3,34,27
9666,3,34,26
9667,3,34,26
9668,3,34,26
9669,3,34,26
9670,3,35,26
9671,3,36,26
9672,3,36,26
9673,3,36,26
9674,3,36,26
9675,3,36,26
9676,3,35,26
9677,3,35,26
9678,3,35,26
9679,3,35,25
9680,3,35,25
9681,3,35,25
9682,3,35,25
9683,3,35,24
9684,3,35,24
9685,3,35,25
9686,3,35,26
9687,3,35,25
9688,3,34,25
9689,3,33,25
9690,3,33,26
9691,3,33,26
9692,3,33,25
9693,3,33,24
9694,3,33,24
9695,3,33,25
9696,3,32,25
9697,3,32,25
9698,3,32,24
9699,3,32,24
9700,3,31,24
9701,2,31,24
9702,2,32,24
9703,2,32,25
9704,2,32,25
9705,2,32,25
9706,2,33,25
9707,2,33,25
9708,2,32,25
9709,2,32,25
9710,2,32,25
9711,2,32,26
9712,2,31,26
9713,2,31,25
9714,2,31,25
9715,2,30,25
9716,2,31,25
9717,2,31,24
9718,2,31,24
9719,2,30,24
9720,2,30,24
9721,2,30,24
9722,2,30,24
9723,2,30,24
9724,2,30,23
9725,2,30,22
9726,2,30,22
9727,2,31,22
9728,2,31,22
9729,2,31,22
9730,2,31,22
9731,2,31,22
9732,2,31,22
9733,2,31,23
9734,2,31,23
9735,2,31,22
9736,3,31,22
9737,3,30,22
9738,3,30,23
9739,3,31,23
9740,3,31,22
9741,3,30,22
9742,3,30,21
9743,3,30,21
9744,3,30,20
9745,3,30,20
9746,3,31,20
9747,3,31,20
9748,3,31,19
9749,3,31,19
9750,3,32,19
9751,3,32,18
9752,3,32,19
9753,3,32,19
9754,3,32,19
9755,3,32,19
9756,3,31,19
9757,3,32,19
9758,4,32,19
9759,4,32,20
9760,4,31,20
9761,4,31,20
9762,4,30,20
9763,4,31,20
9764,4,30,20
9765,4,30,20
9766,4,31,20
9767,4,31,21
9768,4,31,22
9769,4,31,22
9770,4,32,22
9771,4,32,22
9772,4,31,22
9773,4,30,22
9774,4,29,22
9775,4,29,23
9776,5,29,23
9777,5,30,23
9778,5,30,24
9779,5,30,24
9780,5,29,24
9781,4,29,24
9782,5,29,24
9783,5,30,24
9784,5,30,24
9785,5,29,24
9786,5,29,24
9787,5,29,24
9788,5,28,24
9789,5,29,24
9790,5,29,23
9791,5,29,23
9792,5,30,23
9793,5,30,23
9794,5,30,23
9795,5,30,23
9796,5,30,24
9797,5,30,24
9798,5,29,24
9799,5,29,24
9800,5,29,24
9801,5,29,25
9802,5,29,25
9803,5,29,25
9804,5,29,25
9805,5,29,25
9806,5,28,25
9807,5,28,25
9808,4,28,25
9809,4,28,25
9810,4,28,25
9811,4,28,24
9812,4,28,24
9813,4,28,23
9814,4,28,23
9815,4,29,23
9816,4,29,23
9817,4,29,23
9818,4,29,22
9819,4,30,22
9820,4,31,22
9821,4,31,22
9822,4,31,22
9823,4,30,22
9824,4,30,22
9825,4,30,22
9826,4,30,22
9827,5,30,22
9828,5,31,22
9829,5,32,22
9830,5,32,22
9831,5,32,22
9832,5,32,22
9833,5,31,22
9834,5,30,22
9835,5,30,22
9836,5,30,22
9837,5,31,22
9838,5,31,22
9839,5,31,22
9840,5,31,21
9841,5,31,21
9842,5,32,21
9843,5,32,20
9844,5,32,20
9845,5,32,20
9846,5,33,20
9847,5,33,20
9848,5,33,20
9849,5,33,20
9850,5,33,21
9851,5,33,20
9852,5,33,20
9853,5,33,20
9854,5,33,20
9855,5,34,20
9856,5,34,19
9857,5,34,18
9858,5,34,19
9859,5,35,19
9860,5,35,19
9861,5,36,19
9862,5,35,19
9863,5,35,18
9864,4,35,18
9865,4,35,18
9866,4,35,18
9867,4,36,18
9868,4,36,18
9869,4,35,18
9870,4,35,18
9871,4,34,18
9872,4,34,18
9873,4,34,18
9874,4,34,18
9875,4,34,18
9876,4,33,18
9877,4,33,18
9878,4,33,18
9879,4,32,18
9880,4,33,18
9881,4,32,18
9882,4,32,18
9883,4,31,18
9884,4,31,18
9885,4,31,18
9886,4,30,18
9887,4,30,18
9888,4,30,18
9889,4,30,18
9890,4,30,18
9891,4,30,18
9892,4,30,18
9893,4,29,18
9894,4,29,18
9895,4,29,17
9896,4,29,17
9897,4,29,17
9898,4,30,17
9899,4,29,17
9900,4,29,17
9901,4,29,17
9902,4,30,17
9903,4,30,16
9904,4,30,16
9905,4,30,16
9906,4,30,16
9907,4,30,16
9908,4,30,16
9909,4,30,16
9910,4,31,16
9911,4,31,16
9912,4,31,16
9913,4,31,15
9914,4,31,15
9915,4,32,15
9916,4,32,15
9917,4,32,15
9918,4,32,15
9919,4,31,15
9920,4,32,15
9921,4,31,15
9922,4,31,15
9923,4,31,15
9924,5,31,15
9925,5,30,15
9926,5,29,15
9927,5,28,15
9928,5,28,15
9929,5,28,15
9930,5,28,16
9931,5,28,16
9932,5,28,16
9933,5,28,16
9934,5,28,15
9935,5,28,15
9936,5,28,16
9937,5,28,16
9938,5,28,16
9939,5,27,16
9940,5,27,16
9941,5,27,16
9942,5,28,16
9943,5,28,15
9944,5,28,15
9945,5,28,16
9946,5,28,16
9947,5,28,16
9948,5,28,16
9949,5,28,15
9950,5,28,15
9951,5,28,16
9952,5,27,16
9953,5,27,16
9954,5,27,17
9955,5,26,17
9956,5,26,17
9957,5,26,16
9958,5,26,16
9959,5,26,16
9960,5,26,17
9961,5,26,17
9962,5,26,17
9963,5,26,17
9964,5,26,17
9965,4,26,17
9966,3,26,17
9967,3,26,16
9968,3,26,16
9969,3,26,16
9970,3,26,16
9971,3,26,16
9972,3,26,16
9973,3,26,17
9974,3,26,17
9975,3,25,17
9976,3,25,18
9977,3,25,18
9978,3,25,18
9979,3,25,18
9980,3,26,18
9981,3,27,18
9982,3,27,18
9983,3,28,18
9984,3,28,18
9985,3,28,18
9986,3,28,18
9987,3,28,18
9988,3,28,17
9989,3,27,17
9990,3,27,17
9991,3,27,17
9992,3,27,17
9993,3,28,17
9994,3,28,17
9995,3,28,17
9996,3,27,17
9997,4,27,17
9998,4,27,17
9999,4,27,17
10000,4,26,17
